0.012918938	-0.0818032	0.026679257	0.047724478	-0.087847576	0.05867038	-0.07741628	0.04274066	-0.020883469	-0.21041548	0.33008623	-0.015273037	-0.10521932	-0.21022806	-0.027189821	-0.26780355	-0.031431653	0.2280793	-0.23238556	-0.023359159	0.21627596	-0.09342202	0.037425395	0.06811135	0.19914037	0.09501291	0.16914865	-0.012837222	0.0012036598	0.034928508	-0.04051641	-0.075471915	-0.0016040879	0.032697126	0.10605225	0.25206062	-0.010163075	-0.1711642	0.061783098	0.0071869767	-0.047524653	0.1318735	0.21771772	-0.08853921	0.077183254	-0.18680306	0.260865	-0.05573198	-0.05819103	0.01656046	0.040398005	-0.06044794	-0.1270652	-0.18541148	-0.03595578	-0.08204245	-0.111478694	0.039409958	-0.04663894	0.16892132	-0.1062566	0.07025784	0.008651541	-0.07918978	-0.042313904	-0.16893716	0.23505391	-0.03860792	-0.07111322	0.14280431	-0.23873113	-0.10804961	-0.011059087	0.3091429	-0.13145919	0.20137593	0.13545412	0.01273327	0.08561439	-0.19920468	0.0249632	0.005425938	-0.19190094	-0.0107686	0.08056545	0.03996672	0.16092436	-0.028545422	-0.19527607	-0.04878627	0.3666925	-0.035320386	0.27543956	0.13335721	-0.07123688	0.21709414	0.04488907	-0.29502177	0.018718705	-0.16023986	-0.022782357	-0.046407335	0.08071997	0.17058711	-0.054205466	0.12580253	0.27980226	-0.021011246	-0.10815769	0.022322843	0.27111018	-0.17295916	-0.20275095	0.086624674	0.14950448	-0.09760589	0.0037915735	-0.08282292	-0.01801786	0.07204889	0.05267238	0.28821495	0.15859427	0.03245492	-0.2352767	-0.27720892	-0.092263326	-0.041478258	-0.068943	0.06584015	0.15797482	-0.12890825	-0.30469182	0.31905308	-0.09578102	-0.20327972	0.24948612	0.24495676	-0.13111033	-0.25415826	0.20954512	-0.042603344	0.09305364	-0.13016254	-0.020279799	0.10629344	-0.062322285	-0.14364065	0.08524425	-0.058815576	0.00790049	0.08835703	-0.010228789	-0.15850067	0.11646153	-0.07201949	0.22201966	-0.22419044	-0.16739914	0.04391539	0.18916027	-0.0796792	-0.05886081	0.20570633	0.0063539464	0.09352017	0.17243318	0.12307113	-0.10097253	-0.07863214	-0.10382506	0.030812738	-0.032669988	-0.25636604	-0.09441302	-0.09982224	0.05454785	0.0031973438	-0.28580818	-0.046827704	-0.14257066	-0.13334933	-0.12958904	-0.11781606	0.025595594	-0.042141918	0.23321508	0.09222712	0.07319437	0.15287742	-0.18947601	-0.07400341	0.2197216	0.16218245	0.2352412	-0.030431015	-0.025324896	-0.15057094	0.2958177	-0.2834859
0.071143135	0.028605646	0.17571637	-0.30930164	0.20561588	0.30256397	-0.21539296	-0.17097896	-0.027985662	0.04961606	0.15043132	-0.021075668	0.032414336	-0.2064748	-0.04891351	-0.32013088	0.025508627	0.18375573	-0.04779195	0.09807192	0.013224162	-0.01053992	0.20171772	0.089508675	0.4140843	0.10843284	0.3602463	-0.02007673	-0.12375284	-0.017812476	0.108495764	-0.17191382	0.06661718	-0.013140003	0.11653458	0.17853889	-0.27098686	0.043568283	0.039552283	0.27403077	0.13151108	0.15901148	0.28049773	0.09693262	0.1483262	-0.20213084	0.32697403	-0.28413215	-0.18861464	0.19891362	0.060800985	-0.026617516	0.021183224	-0.33378696	-0.11297191	0.1533338	-0.20886886	0.10172785	-0.1564156	-0.035220128	-0.15131906	-0.0823467	0.1994406	-0.09014448	-0.051271584	0.10149121	0.25596145	0.2986189	-0.054509696	0.08126488	-0.24325405	-0.20488131	-0.50300443	0.13723893	-0.24162509	0.06805155	0.23961687	-0.015936889	0.0016864848	-0.022799488	0.15500158	-0.10224802	-0.27449164	-0.17470245	-0.19849718	0.12644234	-0.08359723	-0.06985105	-0.17469625	-0.11232287	0.36383632	-0.07325372	0.10330427	0.21101433	-0.123249285	0.19033873	0.05076008	-0.22676928	-0.031646855	-0.3622188	-0.026729295	-0.06661394	0.14758109	0.15589377	-0.07895823	-0.12740768	0.3022037	-0.2953648	0.04038572	0.053398725	0.22177842	-0.2461484	-0.34251112	0.19614713	0.05081297	-0.05964616	0.10382565	-0.075965345	0.074231945	0.06814832	-0.050541107	0.3804283	0.3418291	0.27092022	-0.048317466	-0.21525383	-0.40079883	0.04588497	0.03091588	-0.072963394	0.0352983	0.062093873	-0.22003676	0.18897687	-0.22844689	-0.1159425	0.39884663	0.337488	0.023443053	-0.27911845	0.18029124	-0.09622215	0.2515447	-0.25494868	0.15905043	0.034947563	0.026594756	-0.12757249	0.12215553	0.21583422	-0.0783735	0.09375681	-0.07874658	-0.1447272	0.2703189	0.012547382	0.28878748	-0.19442031	-0.41423938	0.25743452	0.22433242	0.072461516	0.09498374	0.18024565	0.040039413	-0.026297055	0.3066941	0.15602034	-0.09621919	0.18027644	-0.08451776	0.13744889	-0.120706394	-0.26608354	-0.035488117	-0.15016764	0.06484107	0.11179605	-0.37073717	-0.049229074	-0.12905343	-0.16496947	-0.008736636	-0.11279323	-0.03319241	-0.005104538	0.21315846	0.2456339	0.04383331	0.10143135	-0.10543911	-0.038912088	-0.14260201	0.013106527	0.38031456	0.19470996	0.0019447496	0.06233758	0.071493976	-0.050512027
0.024179878	0.25623444	-0.039415453	0.009657897	-0.020273589	0.11709709	-0.018765833	0.1593298	0.0520815	-0.29904088	0.3678984	0.0058965576	0.13277934	-0.14560062	0.027915956	-0.15179631	-0.01213357	0.18492214	-0.03290417	-0.06995035	0.19811687	-0.18131065	0.26765785	0.15317032	0.4178629	0.20278649	0.112533435	-0.17571099	-0.08079128	-0.034898926	0.15989965	-0.15656886	0.14563042	0.22136506	0.037797663	0.28965774	-0.028098298	-0.06777403	0.15287356	0.04079187	-0.12985218	0.007523363	0.027102342	-0.3088619	0.07993081	-0.16096056	-0.046127357	-0.0018563748	-0.058458462	0.0968808	-0.11632887	-0.21868953	-0.10773771	-0.4862451	-0.11973256	-0.006224301	-0.23331308	0.10383406	-0.282075	0.092375845	-0.02875997	0.18671952	0.15098296	-0.07876133	0.13401192	-0.2887584	0.31727418	-0.2072839	0.1599545	0.14287153	0.0017418114	-0.08211201	-0.013215153	0.34695643	-0.12780726	0.30543643	0.15790989	-0.030789675	0.035473283	-0.13006864	0.09212185	0.053322356	-0.20600596	-0.028162679	0.08345969	0.09589369	0.14752273	0.09011422	-0.3173818	0.10959404	0.3106738	-0.35172808	0.13358647	0.14764692	-0.06321616	0.4242172	0.027991137	-0.21775535	0.08005633	-0.28868034	0.062715866	0.079524964	0.01991828	0.24769199	-0.032945164	0.10951998	0.11699905	-0.087543495	0.022314131	-0.068360806	0.3221191	0.011346564	-0.31540665	-0.10749926	0.16066039	0.0066022244	-0.06456234	-0.30922225	-0.15823719	-0.093172595	0.14683038	0.15107901	0.47166327	0.0006792797	-0.31994843	-0.31197178	-0.10157392	-0.1420068	-0.094065495	-0.00238658	0.06380034	-0.18895634	-0.46169457	0.3080364	0.053621765	-0.18099399	0.3095895	0.40558305	0.0013277648	-0.19797093	0.22159158	-0.1699863	0.06928311	-0.054315764	-0.18535027	0.2203977	-0.115444146	-0.11719754	0.030030254	-0.2051244	-0.09435366	-0.029984765	-0.12161772	-0.09315656	0.08794698	-0.12618752	0.20811939	-0.30028823	-0.10074854	0.07945812	0.11890062	0.029117115	0.12481645	0.060828205	-0.09174598	0.1519959	0.14812087	0.17236862	0.045539625	0.07648239	0.0589938	0.034514144	-0.0014692657	-0.26667812	-0.12458301	-0.38904408	0.08193943	0.27135667	-0.22185223	0.15103583	-0.14315844	0.1622267	-0.31087106	-0.1929176	0.0037338033	-0.19319648	0.14926337	0.19224168	0.18554722	0.09406154	-0.035447113	-0.16642977	0.23096207	0.20686868	0.22556958	-0.016389238	-0.19773942	-0.17691226	0.38122863	-0.4340684
0.041131288	-0.29055044	-0.009047199	0.12978427	0.0282687	-0.009589318	-0.15275708	-0.036039013	-0.09241529	-0.11723102	0.16655259	0.061452996	-0.1378052	-0.14309862	-0.3025827	-0.39266932	-0.0028529717	0.1858521	-0.32136035	0.20899734	0.05173568	0.007996919	0.020735506	0.1750412	0.30547825	0.07557764	0.33268026	-0.13550149	-0.25925502	-0.009186217	-0.19742405	0.110866696	-0.04550528	-0.01639042	0.1851206	0.22750321	-0.054242983	-0.029134776	0.06465159	0.02595418	-0.029054068	0.18730064	0.24179853	-0.1772001	-0.1546717	-0.12515974	0.20596294	-0.009487878	-0.27601388	0.05076861	-0.016803274	-0.09127156	-0.062035136	-0.26720455	-0.011118613	0.105740264	-0.071784124	-0.03568119	-0.016428007	0.09302444	-0.24770276	0.0070031155	0.19166897	-0.14122084	-0.00791364	-0.17378321	0.1931296	-0.049264975	0.005423845	0.073637605	-0.33108446	0.14850461	0.11802565	0.24812384	-0.225505	0.2737542	-0.05164446	-0.051292203	-0.12297778	0.10736578	-0.022877617	0.07954206	-0.34695807	-0.070555665	0.10543693	-0.021935688	-0.073668264	-0.12206722	-0.16781916	0.032185704	0.5166044	-0.08478138	0.09098676	0.1598548	-0.21701221	0.40549317	0.18178795	-0.11232215	-0.04169232	-0.27146018	0.03767416	-0.05294005	0.13076946	0.27345338	-0.054190435	0.072590545	0.12966613	-0.08603772	0.04863353	0.14071663	0.3652991	-0.039937083	-0.18677469	-0.0033823235	-0.109442145	-0.23747115	0.34172785	-0.08365364	-0.13509202	0.23632449	0.07915172	0.37046045	0.18957755	0.026936274	-0.077041686	-0.3838344	-0.17369543	-0.031541653	-0.020859612	-0.14219199	0.15580682	-0.35019395	-0.3587088	0.29194462	-0.384611	-0.32647577	0.2841357	0.23289965	-0.14980577	-0.25013295	0.050362647	-0.064483054	0.23236473	-0.18570043	0.117888995	0.14437415	-0.083124615	-0.17317393	-0.0034187948	0.04008533	-0.19772919	0.11892918	-0.13523638	-0.16277274	0.009262633	-0.088533945	0.26770297	-0.22281684	-0.091705695	-0.014127804	0.379941	-0.07418865	-0.025806999	0.09696782	0.043540683	0.30363563	0.1776264	0.089759395	-0.22966667	0.0036634915	-0.054837614	-0.09182043	-0.06335926	-0.38624805	0.00053277024	-0.07278634	0.27018818	-0.16256224	-0.16523975	-0.017579457	-0.09055091	-0.19571146	-0.07467178	-0.16728835	-0.11900854	-0.043627895	0.3320749	0.08664657	8.811301e-05	0.052792087	-0.28451106	-0.2305898	0.2812074	0.3553635	0.105604544	0.1943182	-0.10764607	-0.13648072	0.19209322	-0.2847551
0.2138694	-0.20672187	0.08108216	-0.022663724	-0.2574065	0.34481776	-0.20842928	-0.005256879	0.05349153	-0.060721233	-0.021308538	-0.10897145	-0.21587154	0.07319518	0.097514965	-0.30355862	0.21083659	0.3546605	-0.320245	0.08081478	0.15698785	-0.22213537	0.14826007	-0.06353233	0.5221803	0.046362728	0.20468254	-0.45975143	-0.13704315	-0.23276952	-0.1971702	-0.4672504	0.46977004	-0.20813866	0.15878022	0.30838275	-0.33199087	0.4101129	-0.027750012	-0.098717876	-0.051658798	0.1406144	-0.34250787	0.10653879	0.13230506	-0.071042776	0.12483229	-0.2718633	0.069752306	0.37165728	-0.041050587	-0.17024979	-0.08685197	-0.47947785	-0.08297376	0.096198946	-0.69850045	0.010823167	-0.28449622	0.04326342	0.19738087	0.110629275	0.25144	-0.13335419	0.13524558	-0.115147986	-0.022680292	0.48629227	0.12680452	-0.09255183	-0.049361594	-0.34843355	-0.39959005	0.07202159	-0.3766651	0.31230122	0.20719962	0.59530675	0.2650481	-0.11275032	-0.06102607	-0.048954204	-0.35837355	-0.2258051	-0.0030353232	-0.29984695	0.44724438	-0.415938	-0.4509025	-0.02649465	0.045730058	-0.06128458	-0.01484654	-0.091079116	-0.11301811	-0.1298413	-0.1377047	-0.1844699	-0.1252928	-0.6721236	0.10591105	-0.2351392	0.51294005	0.03660124	0.004026736	-0.04373206	0.21629417	0.13318262	-0.14662525	0.45492655	0.09887753	-0.012096503	-0.3459358	0.24654712	0.32465512	0.14028756	-0.08715413	0.44046775	-0.026533427	-0.14807543	0.09330516	0.5382624	0.5220334	0.2731532	-0.33553582	0.04107661	0.07152418	-0.108936116	-0.037362725	-0.10805808	0.5355626	0.066254996	-0.65286696	-0.17543645	-0.34140188	0.10840167	0.40748766	0.23491214	-0.20520882	-0.3331975	-0.13739136	0.40208635	-0.018451955	-0.08915307	-0.02063081	0.2546043	0.044078197	0.011750003	-0.006741716	0.004540899	-0.24471933	-0.21155562	-0.09521213	-0.12723592	0.033531602	-0.5026581	0.464115	-0.37246883	-0.11190869	0.17478514	0.21967004	-0.5406105	-0.1763566	0.32599267	0.056230363	0.56575394	0.35636538	0.0937353	-0.22307613	0.10888586	-0.011536123	-0.118097685	0.07205456	-0.1599075	-0.037004936	-0.21940121	0.0547337	0.3320558	0.121629536	-0.15518133	-0.1483765	0.07148526	-0.18134646	-0.110882334	0.10774837	-0.2018487	0.08757921	0.34407127	0.3172951	0.34911284	-0.23773833	-0.20737013	0.3842819	0.021710372	-0.041672137	0.40123364	-0.30984542	-0.08972309	-0.1362443	0.13480246
0.14516354	-0.258918	-0.18619394	-0.423326	0.16794583	0.037220374	-0.105476275	0.18688318	-0.15683205	0.028481599	0.42048463	-0.08380376	-0.20428194	-0.11456299	0.044286508	0.04970402	-0.04738533	0.12011521	-0.21122041	0.11979766	0.2009084	-0.19384067	0.12225606	0.16269335	0.1547733	0.124209866	0.40148816	-0.28081357	-0.1226958	0.2074906	0.15300447	-0.13125317	-0.18308505	0.10636879	0.3579944	0.23624495	-0.50373656	-0.037189845	0.015400042	-0.28645468	0.20769274	-0.09177494	0.37877238	0.19445209	0.16636434	0.023670359	0.09295354	-0.2985724	-0.016334582	0.06273045	0.08203385	0.15413074	0.078980625	-0.28569135	0.04400466	0.012377808	-0.33619738	0.1843208	-0.16920589	-0.03295466	0.034964513	0.09071343	0.20308308	-0.23411071	-0.23973636	0.05556125	-0.124963045	0.1619441	-0.051266775	0.13872427	-0.090629764	-0.12534548	-0.26038402	0.37778616	0.09030403	-0.0543087	0.39447618	-0.018033568	0.12586229	-0.06929953	0.10496375	0.07534869	-0.13637444	-0.16597386	-0.22458774	0.05827067	-0.037542112	-0.15612584	-0.2211125	-0.16841006	0.26370382	-0.24694781	0.09240491	0.021375116	-0.112826884	0.13620481	0.00034032066	-0.13138321	-0.2603461	-0.34415516	-0.27606162	-0.27148494	0.13293712	0.11069854	-0.23543568	0.07210127	0.11107	-0.27283725	0.063624695	0.017655885	0.3618458	-0.34034947	-0.37342685	0.3929772	0.0086603295	0.036019903	0.22244191	-0.07456247	-0.11881583	-0.016341375	0.094093174	0.10775384	0.38621944	0.053964574	-0.049131054	-0.42806724	-0.40406057	0.1068701	0.19781367	0.11075313	0.14054155	-0.012988727	-0.22044784	0.26276425	-0.38260326	0.21472548	0.31152877	0.17089875	0.04794556	-0.37036586	0.43461788	0.06079328	-0.08317585	-0.0044217026	-0.11874698	0.20364687	-0.25872827	-0.11519708	0.3391132	0.053348046	0.023356669	-0.06223319	0.14488636	-0.08768314	0.13678463	-0.17151904	0.40303952	-0.14661366	-0.3061711	-0.1292606	0.4228861	-0.09496228	0.12838395	0.26076564	0.021740422	0.25941488	0.036129627	0.24349241	-0.13077849	0.005052532	0.07802665	0.14260645	-0.18619259	-0.02919655	-0.17354561	-0.00478898	-0.37673724	0.1874484	-0.4175812	-0.14986919	-0.25896874	-0.19144276	-0.08252494	-0.18674718	0.03445361	-0.0663472	0.033684086	0.30031952	0.43643755	-0.07587183	-0.07282811	0.12789658	0.23994268	0.2665394	0.46340913	0.053398035	-0.21306163	0.2782979	0.31125894	-0.0111191785
0.26981783	0.10652295	-0.12194894	-0.2019584	-0.12432225	0.04434277	-0.3396917	-0.11785351	0.023237564	-0.07531063	0.2863735	0.079236925	0.088677056	-0.37076375	-0.089048564	-0.35088384	0.23165867	0.079752736	-0.2961731	0.1791844	0.20313787	-0.11958561	-0.21537891	0.017328462	0.011087083	0.080519736	-0.17380199	-0.007905439	-0.2870529	-0.038214732	0.08654357	-0.029919902	0.17004164	-0.042009186	-0.08042371	0.3117652	-0.3298274	0.11268227	0.05841448	0.18475437	-0.18906151	0.09280389	0.10066936	0.027506264	0.017411921	-0.2189947	0.29623485	0.09729274	-0.12658018	0.038280837	-0.14957161	-0.050414223	-0.1514119	-0.3269603	0.06159424	0.24472916	-0.26698342	0.24600437	-0.47287843	-0.0045832666	-0.20673683	0.02716085	0.3090478	-0.04420838	-0.0023452374	-0.22896875	-0.03319958	0.44846335	-0.105525985	0.16143622	-0.21361476	0.10403215	-0.14229417	0.09057456	-0.11711065	0.13056998	0.25904518	0.085632175	-0.051592454	0.06212429	-0.30702817	0.041557647	-0.2261086	-0.17935742	-0.21188004	0.026179234	-0.0008879914	-0.14716963	-0.47603554	-0.1464606	0.32390997	0.0008841568	0.050794203	-0.120857514	-0.04232827	0.2080442	0.17947538	-0.03303987	0.012215536	-0.46636087	-0.0971169	-0.23458557	0.07415525	0.35968474	-0.0037253553	0.10125501	-0.019913275	-0.058891837	0.03468848	0.3777992	0.18326665	0.27942994	-0.26193753	0.055453535	0.008319402	0.14578082	0.21408832	0.012912512	-0.17298222	-0.13815925	0.15496352	0.5276233	0.34974587	-0.046364274	0.052341983	-0.25332832	-0.2295154	-0.09701374	0.18338756	-0.2125733	0.26553628	0.009656357	-0.25577587	0.16950507	-0.31540278	0.03029579	0.43464664	0.17655942	-0.045096286	-0.20786232	0.14704584	0.11321312	0.18056275	-0.2172252	0.019536404	0.1949225	-0.046727538	-0.26212224	0.09971847	0.465436	0.002489058	-0.015109606	-0.004640845	-0.060384743	-0.09385908	-0.10392161	0.6442071	-0.33106726	-0.5258701	-0.1432576	0.39942098	-0.23199634	-0.124827124	0.04216429	0.14394303	0.31572518	0.30448753	-0.2433782	-0.0017147586	0.14631662	0.1305551	-0.088824436	-0.049516685	-0.4795699	-0.07200544	-0.52810585	-0.30744004	0.16925845	-0.1131952	-0.14125417	-0.200291	0.16879505	-0.05661451	-0.22268644	0.034386944	-0.44781885	0.3365873	0.500219	0.103183255	0.1358911	0.16029732	-0.30925936	0.14435361	0.35992062	0.34536675	0.2864538	-0.45127082	-0.18203528	0.13983811	-0.14176245
0.26966622	-0.008945123	0.1993829	0.066758	0.033454053	0.23142865	-0.21642794	-0.18707858	-0.029417228	-0.063078806	0.19675207	0.19386803	0.02681283	-0.27454817	-0.07188263	-0.32127386	0.15910147	0.0021363194	-0.41553742	0.22447404	0.025949365	-0.011257722	0.18064292	0.085514136	0.3206508	0.03153868	0.048854567	0.10602057	-0.12735718	0.028858144	-0.04649841	0.060078833	0.022838026	-0.10788909	0.011753161	0.18206044	-0.19760065	-0.057257947	0.06859953	0.19867766	0.029883191	0.2701316	0.3792269	-0.079338804	0.0012861541	-0.3001815	0.37889412	0.08133608	-0.23912828	-0.081825934	0.092110865	-0.056994908	-0.33829865	-0.20276597	0.061591893	-0.06035152	0.031551536	-0.19704378	-0.1356161	0.21977219	-0.35071677	-0.17659731	0.08832217	-0.2503989	-0.03596474	-0.22945361	0.16240644	-0.13855729	-0.13756679	0.17614402	-0.1649312	0.06920458	-0.13126394	0.22408989	-0.28860396	0.20962267	0.0021488185	0.063624226	0.010410225	-0.16919594	0.027450074	0.3144054	-0.3806035	-0.21587346	-0.0061813137	0.045659054	-0.013414751	-0.19805206	-0.11961581	-0.114689484	0.4793181	0.0416445	0.21694684	0.04258228	-0.07920819	0.18862925	0.084677175	-0.28132766	0.05795531	-0.2859089	0.030006846	-0.17443685	0.2216158	0.22998992	0.06773677	-0.038394235	0.21387152	-0.283049	-0.18177313	0.12453952	0.39385208	0.028197834	-0.17988743	-0.05965038	-0.06367625	0.00718537	0.07543618	-0.042980086	-0.19899122	0.22884165	0.013244273	0.5164872	0.20008379	0.046725456	-0.10340789	-0.2195634	-0.19327119	-0.123566836	0.053418018	-0.00042967693	0.20466115	-0.24786097	-0.3564844	0.3395257	-0.14717822	-0.35388008	0.38692015	0.23946588	-0.11957022	-0.37370694	0.07281561	-0.038381852	0.23272353	-0.14665264	0.02063843	0.09318847	0.055350017	-0.20921431	0.30535382	0.095391035	-0.03932142	-0.11107783	0.095385544	-0.065868	-0.05833644	-0.2897718	0.17549671	-0.1824919	-0.21597855	0.09902414	0.20540598	-0.1353315	-0.05169309	-0.006457792	-0.22406688	0.32017553	0.25326288	-0.012581174	0.08094993	0.08787186	-0.2028299	0.05342275	-0.024189731	-0.29367146	0.067847714	-0.05632363	0.17980449	0.027144182	-0.08256819	-0.10887055	-0.1667934	-0.078742735	0.015894448	-0.13195361	-0.069641374	-0.17469467	0.15112707	0.1082935	-0.031862736	0.119898506	-0.32214594	0.010816494	0.24836414	0.4435386	0.20051487	0.2166531	-0.07352349	-0.21357325	0.18793735	-0.32744434
0.30783686	-0.12845607	0.066725045	0.030432174	-0.22214563	0.041155543	0.039198656	-0.01740915	-0.076129645	-0.16174908	0.42511144	-0.06577277	0.02137309	-0.1741312	0.010265918	-0.21191882	-0.157657	0.5246864	-0.19620433	-0.047531538	0.2699627	-0.30793437	-0.24788198	-0.02387134	0.02142211	0.09696166	-0.013723019	0.11516586	0.07796778	0.19920886	-0.13087438	0.062069844	-0.13986966	0.0059807925	0.21285576	0.2702283	-0.08796036	-0.3265928	0.14626667	0.15755734	-0.03557633	0.22378018	0.1251058	0.015880363	0.015510875	-0.25169367	0.15161283	-0.07484013	-0.033866875	0.009994456	-0.18341893	0.08668882	-0.107415356	-0.15862146	-0.047251523	-0.20268498	-0.18572874	0.2210648	-0.11139053	-0.031948775	-0.03006885	-0.013235426	0.21358672	0.02253121	0.013255326	-0.3732471	0.17816842	-0.088326596	0.048517086	0.15647995	-0.27405006	-0.03560167	-0.1106534	0.28037095	-0.082802586	0.16034147	0.06148739	0.06357575	0.16443466	-0.38385224	0.014022143	0.31022182	-0.17960377	0.10879944	-0.05285563	0.10233779	0.08852009	-0.025609307	-0.26380232	-0.08216823	0.56720144	-0.17791456	0.13447468	-0.043126144	-0.2579318	0.17017938	-0.18220711	-0.34035805	0.045196425	-0.29677683	-0.20489657	-0.26755717	0.12798098	0.016027983	-0.015529957	0.26810145	0.15888892	0.12656723	-0.0040223943	0.13581687	0.42214492	-0.0048066056	-0.36429754	0.23665775	0.190389	-0.12872852	0.060361516	-0.2602209	-0.044900935	0.01811119	0.07167175	0.41944635	0.004499488	-0.09926253	-0.1393994	-0.26632375	-0.12857296	-0.23138332	0.13598658	0.10559008	0.18133181	0.061794043	-0.33076856	0.4348982	-0.40738198	-0.100779004	0.3747952	0.21012534	-0.12273069	-0.2111101	0.37792674	0.12249725	-0.0437607	0.029926835	0.043300577	0.10665152	-0.07223195	0.00043992625	0.11672614	0.020578599	-0.033540558	-0.0045671845	0.19148517	-0.11097794	0.10991387	-0.113969706	0.16799374	-0.27441728	-0.12650771	-0.06735051	0.21019001	-0.3576241	0.07047749	0.0690892	0.05121405	0.09363623	-0.00639372	0.15934227	-0.14660726	-0.19769992	-0.023984032	0.024846697	0.19255969	-0.09544552	-0.017622903	-0.16934444	-0.037573084	0.051489744	-0.29506013	-0.037035663	-0.092070326	-0.19920525	-0.19780649	-0.18912922	0.022359509	-0.2667424	0.15933046	-0.05599624	0.21381605	-0.024091376	-0.30450672	-0.017753402	0.3325685	0.20500761	0.2448366	-0.27431107	-0.1718642	-0.04626182	0.38385224	-0.33601686
-0.019537302	-0.114320554	0.044961873	-0.12471263	0.07821674	0.10340817	0.17574136	0.20038109	-0.06622268	-0.3380388	0.47056043	0.11415581	-0.2723309	0.109064765	-0.019800514	-0.38814571	0.21871355	0.30186906	-0.27092412	0.23737696	0.3099358	-0.18119192	-0.121281594	0.2182418	0.21800989	0.22451967	0.1276485	-0.111092694	0.13827337	0.058898	-0.19452086	-0.05646492	-0.16590929	0.3324658	0.28448012	0.46618703	0.03601665	-0.12859796	-0.05276196	-0.08536584	-0.099420086	-0.007683566	0.17110664	-0.12002188	0.041298274	-0.094420105	0.11776571	-0.1073582	0.03877353	-0.04994826	0.064863294	0.19063021	0.35461378	-0.12228474	-0.3278359	0.06192231	0.0061286995	0.18387245	-0.051343903	-0.079427615	-0.23501909	0.19335824	0.24815704	0.11448511	0.11188074	-0.16234869	0.116616696	-0.12392904	0.09897685	0.03327165	-0.3148324	-0.08433101	0.07608622	0.31204483	0.0027620804	0.39663175	0.24188356	-0.19384381	-0.038646277	-0.37040803	-0.14457497	-0.13459572	0.083415955	-0.06777685	0.08386242	0.4061465	-0.02593778	0.14243041	-0.21183327	0.004727589	0.40094736	-0.1483476	0.21877238	-0.13404606	-0.23246793	0.26352376	-0.06803669	-0.10210496	-0.14578637	-0.25569806	0.1107409	-0.021956075	0.24896838	0.3212322	-0.16897014	0.17986967	-0.032963887	-0.26991782	0.030498471	0.23133059	0.2675152	-0.16287334	-0.21788846	0.49651438	0.2035327	-0.28454852	-0.007439288	0.004799994	-0.080998756	0.1916795	0.068552464	0.3544967	0.35341945	-0.114779435	-0.0557617	-0.28402826	-0.08415818	-0.3086129	0.32722497	0.044674717	0.3011393	-0.25072202	-0.17818888	0.6450922	-0.30193746	0.010737337	0.3675374	0.18576518	-0.063680016	-0.3317323	0.25142652	0.04916346	-0.15073228	-0.0031476086	-0.12893978	0.13067588	-0.3245821	0.0010768296	0.13827202	-0.3133385	0.0632631	0.20613977	0.3769556	0.13329187	0.08173299	-0.24003172	0.30294907	-0.17253989	0.019744264	0.16174938	0.17658734	-0.5685361	0.0021323052	0.24902456	0.17690977	0.26292112	-0.010994185	-0.07668228	-0.1624734	-0.1467655	0.012342118	0.24443127	0.3893611	-0.21931098	-0.17735605	0.044273578	-0.085625015	0.086995624	-0.45397854	-0.11832965	-0.21967517	-0.08854285	-0.013731008	-0.05998273	0.037974946	0.058595307	0.17190588	0.07308363	0.21349621	0.120183975	-0.25235772	-0.32956004	0.32237405	0.025820263	0.14788531	-0.020963272	-0.22534628	0.09768088	0.14224079	-0.2869624
